engine,signal_id,ticker,date,regime,side,classification,exit_reason,pnl_pct,mfe_pct,entry_time,exit_time,entry_price,exit_price,stop_pct,atr_14,stop_source,actual_pnl_pct,zcross_used
phase_c,BRK-2026-04-13-ADANIENT,ADANIENT,2026-04-13,RISK-ON,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,87.2714,atr_14_intraday_capped,,
phase_c,BRK-2026-04-13-AXISBANK,AXISBANK,2026-04-13,RISK-ON,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.231,43.65,atr_14_intraday,,
phase_c,BRK-2026-04-13-BAJAJ-AUTO,BAJAJ-AUTO,2026-04-13,RISK-ON,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.053,299.6429,atr_14_intraday,,
phase_c,BRK-2026-04-13-BHEL,BHEL,2026-04-13,RISK-ON,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,11.3614,atr_14_intraday_capped,,
phase_c,BRK-2026-04-13-ICICIBANK,ICICIBANK,2026-04-13,RISK-ON,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-2.791,36.9,atr_14_intraday,,
phase_c,BRK-2026-04-13-JINDALSTEL,JINDALSTEL,2026-04-13,RISK-ON,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,45.3714,atr_14_intraday_capped,,
phase_c,BRK-2026-04-13-MCX,MCX,2026-04-13,RISK-ON,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,111.1786,atr_14_intraday_capped,,
phase_c,BRK-2026-04-13-VEDL,VEDL,2026-04-13,RISK-ON,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.398,25.3194,atr_14_intraday,,
phase_c,BRK-2026-04-13-VMM,VMM,2026-04-13,RISK-ON,SHORT,OPPORTUNITY_LAG,TIME_STOP,-2.2336,0.5747,2026-04-13 09:30:00,2026-04-13 14:30:00,113.1,115.4,-3.5,4.9843,atr_14_intraday_capped,,False
phase_b,PHB-2026-04-14-ANGELONE,ANGELONE,2026-04-14,NEUTRAL,SHORT,RISK-ON->NEUTRAL,FETCH_FAILED,,,,,,,-3.5,12.0157,atr_14_intraday_capped,,
phase_b,PHB-2026-04-14-CONCOR,CONCOR,2026-04-14,NEUTRAL,SHORT,RISK-ON->NEUTRAL,FETCH_FAILED,,,,,,,-3.5,17.1179,atr_14_intraday_capped,,
phase_b,PHB-2026-04-14-KFINTECH,KFINTECH,2026-04-14,NEUTRAL,LONG,CAUTION->NEUTRAL,FETCH_FAILED,,,,,,,-3.5,36.6964,atr_14_intraday_capped,,
phase_b,PHB-2026-04-14-LODHA,LODHA,2026-04-14,NEUTRAL,LONG,CAUTION->NEUTRAL,FETCH_FAILED,,,,,,,-3.5,40.2214,atr_14_intraday_capped,,
phase_b,PHB-2026-04-14-LTM,LTM,2026-04-14,NEUTRAL,SHORT,RISK-ON->NEUTRAL,FETCH_FAILED,,,,,,,-3.5,182.1571,atr_14_intraday_capped,,
phase_b,PHB-2026-04-14-NAM-INDIA,NAM-INDIA,2026-04-14,NEUTRAL,LONG,CAUTION->NEUTRAL,FETCH_FAILED,,,,,,,-3.5,42.8464,atr_14_intraday_capped,,
phase_b,PHB-2026-04-14-NMDC,NMDC,2026-04-14,NEUTRAL,SHORT,RISK-ON->NEUTRAL,FETCH_FAILED,,,,,,,-3.293,2.8257,atr_14_intraday,,
phase_b,PHB-2026-04-14-PREMIERENE,PREMIERENE,2026-04-14,NEUTRAL,LONG,CAUTION->NEUTRAL,FETCH_FAILED,,,,,,,-3.493,34.0179,atr_14_intraday,,
phase_b,PHB-2026-04-14-TMPV,TMPV,2026-04-14,NEUTRAL,SHORT,CAUTION->NEUTRAL,FETCH_FAILED,,,,,,,-3.422,11.8214,atr_14_intraday,,
phase_b,PHB-2026-04-14-WAAREEENER,WAAREEENER,2026-04-14,NEUTRAL,LONG,CAUTION->NEUTRAL,FETCH_FAILED,,,,,,,-3.5,117.4714,atr_14_intraday_capped,,
phase_c,BRK-2026-04-14-BAJAJFINSV,BAJAJFINSV,2026-04-14,NEUTRAL,SHORT,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.227,57.7,atr_14_intraday,,
phase_c,BRK-2026-04-14-BHARTIARTL,BHARTIARTL,2026-04-14,NEUTRAL,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-2.432,45.4929,atr_14_intraday,,
phase_c,BRK-2026-04-14-BIOCON,BIOCON,2026-04-14,NEUTRAL,SHORT,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,12.9679,atr_14_intraday_capped,,
phase_c,BRK-2026-04-14-BRITANNIA,BRITANNIA,2026-04-14,NEUTRAL,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-2.97,166.0,atr_14_intraday,,
phase_c,BRK-2026-04-14-CONCOR,CONCOR,2026-04-14,NEUTRAL,SHORT,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,17.1179,atr_14_intraday_capped,,
phase_c,BRK-2026-04-14-HAL,HAL,2026-04-14,NEUTRAL,SHORT,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.166,129.7929,atr_14_intraday,,
phase_c,BRK-2026-04-14-HCLTECH,HCLTECH,2026-04-14,NEUTRAL,SHORT,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.154,45.0857,atr_14_intraday,,
phase_c,BRK-2026-04-14-ICICIBANK,ICICIBANK,2026-04-14,NEUTRAL,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-2.809,37.95,atr_14_intraday,,
phase_c,BRK-2026-04-14-IDEA,IDEA,2026-04-14,NEUTRAL,SHORT,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,0.3986,atr_14_intraday_capped,,
phase_c,BRK-2026-04-14-IDFCFIRSTB,IDFCFIRSTB,2026-04-14,NEUTRAL,SHORT,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,2.275,atr_14_intraday_capped,,
phase_c,BRK-2026-04-14-INDUSINDBK,INDUSINDBK,2026-04-14,NEUTRAL,SHORT,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,33.3286,atr_14_intraday_capped,,
phase_c,BRK-2026-04-14-INDUSTOWER,INDUSTOWER,2026-04-14,NEUTRAL,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.294,14.4429,atr_14_intraday,,
phase_c,BRK-2026-04-14-INFY,INFY,2026-04-14,NEUTRAL,SHORT,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.017,38.5214,atr_14_intraday,,
phase_c,BRK-2026-04-14-IREDA,IREDA,2026-04-14,NEUTRAL,SHORT,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,5.0561,atr_14_intraday_capped,,
phase_c,BRK-2026-04-14-JIOFIN,JIOFIN,2026-04-14,NEUTRAL,SHORT,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,8.4343,atr_14_intraday_capped,,
phase_c,BRK-2026-04-14-MANAPPURAM,MANAPPURAM,2026-04-14,NEUTRAL,SHORT,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,9.625,atr_14_intraday_capped,,
phase_c,BRK-2026-04-14-MPHASIS,MPHASIS,2026-04-14,NEUTRAL,SHORT,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,87.0929,atr_14_intraday_capped,,
phase_c,BRK-2026-04-14-NTPC,NTPC,2026-04-14,NEUTRAL,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-2.628,10.15,atr_14_intraday,,
phase_c,BRK-2026-04-14-OBEROIRLTY,OBEROIRLTY,2026-04-14,NEUTRAL,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,64.3643,atr_14_intraday_capped,,
phase_c,BRK-2026-04-14-PETRONET,PETRONET,2026-04-14,NEUTRAL,SHORT,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,12.1064,atr_14_intraday_capped,,
phase_c,BRK-2026-04-14-POLYCAB,POLYCAB,2026-04-14,NEUTRAL,SHORT,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,277.4643,atr_14_intraday_capped,,
phase_c,BRK-2026-04-14-RECLTD,RECLTD,2026-04-14,NEUTRAL,SHORT,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,12.3857,atr_14_intraday_capped,,
phase_c,BRK-2026-04-14-TATATECH,TATATECH,2026-04-14,NEUTRAL,SHORT,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.396,19.0286,atr_14_intraday,,
phase_c,BRK-2026-04-14-TCS,TCS,2026-04-14,NEUTRAL,SHORT,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-2.625,64.9143,atr_14_intraday,,
phase_c,BRK-2026-04-14-TECHM,TECHM,2026-04-14,NEUTRAL,SHORT,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.072,44.1,atr_14_intraday,,
phase_c,BRK-2026-04-14-TORNTPHARM,TORNTPHARM,2026-04-14,NEUTRAL,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-2.922,122.15,atr_14_intraday,,
phase_c,BRK-2026-04-14-VMM,VMM,2026-04-14,NEUTRAL,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,5.0121,atr_14_intraday_capped,,
phase_c,BRK-2026-04-14-WAAREEENER,WAAREEENER,2026-04-14,NEUTRAL,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,117.4714,atr_14_intraday_capped,,
phase_c,BRK-2026-04-14-WIPRO,WIPRO,2026-04-14,NEUTRAL,SHORT,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-2.587,5.2507,atr_14_intraday,,
phase_b,PHB-2026-04-15-AMBER,AMBER,2026-04-15,CAUTION,SHORT,NEUTRAL->CAUTION,FETCH_FAILED,,,,,,,-3.5,331.3929,atr_14_intraday_capped,,
phase_b,PHB-2026-04-15-DIXON,DIXON,2026-04-15,CAUTION,LONG,RISK-ON->CAUTION,FETCH_FAILED,,,,,,,-3.5,426.0357,atr_14_intraday_capped,,
phase_b,PHB-2026-04-15-KAYNES,KAYNES,2026-04-15,CAUTION,LONG,RISK-ON->CAUTION,FETCH_FAILED,,,,,,,-3.5,185.4429,atr_14_intraday_capped,,
phase_b,PHB-2026-04-15-MCX,MCX,2026-04-15,CAUTION,LONG,RISK-ON->CAUTION,FETCH_FAILED,,,,,,,-3.5,114.2786,atr_14_intraday_capped,,
phase_b,PHB-2026-04-15-MOTILALOFS,MOTILALOFS,2026-04-15,CAUTION,LONG,RISK-ON->CAUTION,FETCH_FAILED,,,,,,,-3.5,35.0821,atr_14_intraday_capped,,
phase_b,PHB-2026-04-15-MUTHOOTFIN,MUTHOOTFIN,2026-04-15,CAUTION,SHORT,RISK-ON->CAUTION,FETCH_FAILED,,,,,,,-3.5,140.5048,atr_14_intraday_capped,,
phase_b,PHB-2026-04-15-PGEL,PGEL,2026-04-15,CAUTION,LONG,RISK-ON->CAUTION,FETCH_FAILED,,,,,,,-3.5,28.7607,atr_14_intraday_capped,,
phase_b,PHB-2026-04-15-SHREECEM,SHREECEM,2026-04-15,CAUTION,SHORT,NEUTRAL->CAUTION,FETCH_FAILED,,,,,,,-3.154,766.4286,atr_14_intraday,,
phase_b,PHB-2026-04-15-TMPV,TMPV,2026-04-15,CAUTION,SHORT,NEUTRAL->CAUTION,FETCH_FAILED,,,,,,,-3.422,11.8214,atr_14_intraday,,
phase_b,PHB-2026-04-15-VOLTAS,VOLTAS,2026-04-15,CAUTION,SHORT,NEUTRAL->CAUTION,FETCH_FAILED,,,,,,,-3.5,65.5286,atr_14_intraday_capped,,
phase_c,BRK-2026-04-15-APOLLOHOSP,APOLLOHOSP,2026-04-15,CAUTION,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-2.672,200.8214,atr_14_intraday,,
phase_c,BRK-2026-04-15-BAJAJ-AUTO,BAJAJ-AUTO,2026-04-15,CAUTION,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-2.828,277.5714,atr_14_intraday,,
phase_c,BRK-2026-04-15-BHEL,BHEL,2026-04-15,CAUTION,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,11.8193,atr_14_intraday_capped,,
phase_c,BRK-2026-04-15-BRITANNIA,BRITANNIA,2026-04-15,CAUTION,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-2.97,166.0,atr_14_intraday,,
phase_c,BRK-2026-04-15-DLF,DLF,2026-04-15,CAUTION,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,21.8214,atr_14_intraday_capped,,
phase_c,BRK-2026-04-15-EXIDEIND,EXIDEIND,2026-04-15,CAUTION,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,12.0964,atr_14_intraday_capped,,
phase_c,BRK-2026-04-15-HAL,HAL,2026-04-15,CAUTION,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.166,129.7929,atr_14_intraday,,
phase_c,BRK-2026-04-15-IDFCFIRSTB,IDFCFIRSTB,2026-04-15,CAUTION,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,2.275,atr_14_intraday_capped,,
phase_c,BRK-2026-04-15-INDHOTEL,INDHOTEL,2026-04-15,CAUTION,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,24.175,atr_14_intraday_capped,,
phase_c,BRK-2026-04-15-LAURUSLABS,LAURUSLABS,2026-04-15,CAUTION,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.212,34.9393,atr_14_intraday,,
phase_c,BRK-2026-04-15-LICHSGFIN,LICHSGFIN,2026-04-15,CAUTION,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.137,16.325,atr_14_intraday,,
phase_c,BRK-2026-04-15-MARICO,MARICO,2026-04-15,CAUTION,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-2.62,19.7286,atr_14_intraday,,
phase_c,BRK-2026-04-15-MCX,MCX,2026-04-15,CAUTION,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,114.2786,atr_14_intraday_capped,,
phase_c,BRK-2026-04-15-OFSS,OFSS,2026-04-15,CAUTION,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.289,235.6071,atr_14_intraday,,
phase_c,BRK-2026-04-15-PERSISTENT,PERSISTENT,2026-04-15,CAUTION,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.25,174.7643,atr_14_intraday,,
phase_c,BRK-2026-04-15-VEDL,VEDL,2026-04-15,CAUTION,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.296,24.8026,atr_14_intraday,,
phase_c,BRK-2026-04-16-BHEL,BHEL,2026-04-16,CAUTION,LONG,POSSIBLE_OPPORTUNITY,TIME_STOP,0.32,1.2336,2026-04-16 09:30:00,2026-04-16 14:30:00,294.25,295.78,-3.5,11.4743,atr_14_intraday_capped,,False
phase_c,BRK-2026-04-16-DALBHARAT,DALBHARAT,2026-04-16,CAUTION,LONG,OPPORTUNITY_LAG,TIME_STOP,-0.8459,0.1564,2026-04-16 09:30:00,2026-04-16 14:30:00,1981.8,1969.0,-3.5,80.0357,atr_14_intraday_capped,,False
phase_c,BRK-2026-04-16-DELHIVERY,DELHIVERY,2026-04-16,CAUTION,SHORT,OPPORTUNITY_LAG,TIME_STOP,-0.2218,1.055,2026-04-16 09:30:00,2026-04-16 14:30:00,459.7,459.8,-3.5,16.8357,atr_14_intraday_capped,,False
phase_c,BRK-2026-04-16-DLF,DLF,2026-04-16,CAUTION,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,22.0286,atr_14_intraday_capped,,
phase_c,BRK-2026-04-16-EXIDEIND,EXIDEIND,2026-04-16,CAUTION,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,12.1821,atr_14_intraday_capped,,
phase_c,BRK-2026-04-16-HAL,HAL,2026-04-16,CAUTION,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.124,132.4143,atr_14_intraday,,
phase_c,BRK-2026-04-16-IDFCFIRSTB,IDFCFIRSTB,2026-04-16,CAUTION,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,2.3543,atr_14_intraday_capped,,
phase_c,BRK-2026-04-16-INDHOTEL,INDHOTEL,2026-04-16,CAUTION,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,24.2964,atr_14_intraday_capped,,
phase_c,BRK-2026-04-16-JINDALSTEL,JINDALSTEL,2026-04-16,CAUTION,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,43.7214,atr_14_intraday_capped,,
phase_c,BRK-2026-04-16-LICHSGFIN,LICHSGFIN,2026-04-16,CAUTION,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.095,16.3857,atr_14_intraday,,
phase_c,BRK-2026-04-16-NATIONALUM,NATIONALUM,2026-04-16,CAUTION,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,15.6929,atr_14_intraday_capped,,
phase_c,BRK-2026-04-16-OFSS,OFSS,2026-04-16,CAUTION,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.213,242.3571,atr_14_intraday,,
phase_c,BRK-2026-04-16-TECHM,TECHM,2026-04-16,CAUTION,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-2.972,44.0928,atr_14_intraday,,
phase_c,BRK-2026-04-16-VEDL,VEDL,2026-04-16,CAUTION,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.271,25.0554,atr_14_intraday,,
phase_c,BRK-2026-04-17-APOLLOHOSP,APOLLOHOSP,2026-04-17,CAUTION,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-2.493,188.2857,atr_14_intraday,,
phase_c,BRK-2026-04-17-BRITANNIA,BRITANNIA,2026-04-17,CAUTION,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-2.979,166.3929,atr_14_intraday,,
phase_c,BRK-2026-04-17-DLF,DLF,2026-04-17,CAUTION,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,21.1357,atr_14_intraday_capped,,
phase_c,BRK-2026-04-17-HAL,HAL,2026-04-17,CAUTION,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-2.996,130.7286,atr_14_intraday,,
phase_c,BRK-2026-04-17-IDFCFIRSTB,IDFCFIRSTB,2026-04-17,CAUTION,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.315,2.2486,atr_14_intraday,,
phase_c,BRK-2026-04-17-IEX,IEX,2026-04-17,CAUTION,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.139,4.2186,atr_14_intraday,,
phase_c,BRK-2026-04-17-INDHOTEL,INDHOTEL,2026-04-17,CAUTION,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,23.15,atr_14_intraday_capped,,
phase_c,BRK-2026-04-17-JINDALSTEL,JINDALSTEL,2026-04-17,CAUTION,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.197,39.2643,atr_14_intraday,,
phase_c,BRK-2026-04-17-JSWSTEEL,JSWSTEEL,2026-04-17,CAUTION,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-2.672,32.4571,atr_14_intraday,,
phase_c,BRK-2026-04-17-LICHSGFIN,LICHSGFIN,2026-04-17,CAUTION,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-2.797,14.9607,atr_14_intraday,,
phase_c,BRK-2026-04-17-LUPIN,LUPIN,2026-04-17,CAUTION,SHORT,OPPORTUNITY_LAG,TIME_STOP,0.3592,1.0625,2026-04-17 09:30:00,2026-04-17 14:30:00,2324.7,2311.7,-2.521,58.6714,atr_14_intraday,,False
phase_c,BRK-2026-04-17-NATIONALUM,NATIONALUM,2026-04-17,CAUTION,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.488,15.0929,atr_14_intraday,,
phase_c,BRK-2026-04-17-OBEROIRLTY,OBEROIRLTY,2026-04-17,CAUTION,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,63.0643,atr_14_intraday_capped,,
phase_c,BRK-2026-04-17-PAYTM,PAYTM,2026-04-17,CAUTION,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,49.075,atr_14_intraday_capped,,
phase_c,BRK-2026-04-17-RECLTD,RECLTD,2026-04-17,CAUTION,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.332,12.1357,atr_14_intraday,,
phase_c,BRK-2026-04-17-VEDL,VEDL,2026-04-17,CAUTION,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.059,23.9464,atr_14_intraday,,
phase_b,PHB-2026-04-20-ANGELONE,ANGELONE,2026-04-20,NEUTRAL,SHORT,RISK-ON->NEUTRAL,FETCH_FAILED,,,,,,,-3.5,14.3252,atr_14_intraday_capped,,
phase_b,PHB-2026-04-20-CONCOR,CONCOR,2026-04-20,NEUTRAL,SHORT,RISK-ON->NEUTRAL,FETCH_FAILED,,,,,,,-3.174,15.9679,atr_14_intraday,,
phase_b,PHB-2026-04-20-KFINTECH,KFINTECH,2026-04-20,NEUTRAL,LONG,CAUTION->NEUTRAL,FETCH_FAILED,,,,,,,-3.5,35.9679,atr_14_intraday_capped,,
phase_b,PHB-2026-04-20-LODHA,LODHA,2026-04-20,NEUTRAL,LONG,CAUTION->NEUTRAL,FETCH_FAILED,,,,,,,-3.5,36.7714,atr_14_intraday_capped,,
phase_b,PHB-2026-04-20-LTM,LTM,2026-04-20,NEUTRAL,SHORT,RISK-ON->NEUTRAL,FETCH_FAILED,,,,,,,-3.5,166.5928,atr_14_intraday_capped,,
phase_b,PHB-2026-04-20-NAM-INDIA,NAM-INDIA,2026-04-20,NEUTRAL,LONG,CAUTION->NEUTRAL,FETCH_FAILED,,,,,,,-3.5,45.6071,atr_14_intraday_capped,,
phase_b,PHB-2026-04-20-NMDC,NMDC,2026-04-20,NEUTRAL,SHORT,RISK-ON->NEUTRAL,FETCH_FAILED,,,,,,,-2.894,2.5986,atr_14_intraday,,
phase_b,PHB-2026-04-20-PREMIERENE,PREMIERENE,2026-04-20,NEUTRAL,LONG,CAUTION->NEUTRAL,TIME_STOP,-2.4637,0.0338,2026-04-20 09:30:00,2026-04-20 14:30:00,1035.9,1012.45,-3.315,34.2929,atr_14_intraday,,
phase_b,PHB-2026-04-20-TMPV,TMPV,2026-04-20,NEUTRAL,SHORT,CAUTION->NEUTRAL,TIME_STOP,-0.4675,0.7601,2026-04-20 09:30:00,2026-04-20 14:30:00,355.2,356.15,-3.376,12.1571,atr_14_intraday,,
phase_b,PHB-2026-04-20-WAAREEENER,WAAREEENER,2026-04-20,NEUTRAL,LONG,CAUTION->NEUTRAL,FETCH_FAILED,,,,,,,-3.159,109.5142,atr_14_intraday,,
phase_c,BRK-2026-04-20-ADANIPORTS,ADANIPORTS,2026-04-20,NEUTRAL,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.283,51.65,atr_14_intraday,,
phase_c,BRK-2026-04-20-BAJAJFINSV,BAJAJFINSV,2026-04-20,NEUTRAL,SHORT,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.119,57.3571,atr_14_intraday,,
phase_c,BRK-2026-04-20-DLF,DLF,2026-04-20,NEUTRAL,SHORT,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,21.2857,atr_14_intraday_capped,,
phase_c,BRK-2026-04-20-HAL,HAL,2026-04-20,NEUTRAL,SHORT,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-2.898,127.1714,atr_14_intraday,,
phase_c,BRK-2026-04-20-IDFCFIRSTB,IDFCFIRSTB,2026-04-20,NEUTRAL,SHORT,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.207,2.1979,atr_14_intraday,,
phase_c,BRK-2026-04-20-NATIONALUM,NATIONALUM,2026-04-20,NEUTRAL,SHORT,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,15.625,atr_14_intraday_capped,,
phase_c,BRK-2026-04-20-PAYTM,PAYTM,2026-04-20,NEUTRAL,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.5,47.2214,atr_14_intraday_capped,,
phase_c,BRK-2026-04-20-PPLPHARMA,PPLPHARMA,2026-04-20,NEUTRAL,SHORT,OPPORTUNITY_LAG,TIME_STOP,-1.1817,1.1171,2026-04-20 09:30:00,2026-04-20 14:30:00,147.71,149.16,-3.5,5.6343,atr_14_intraday_capped,,False
phase_c,BRK-2026-04-20-RBLBANK,RBLBANK,2026-04-20,NEUTRAL,LONG,POSSIBLE_OPPORTUNITY,FETCH_FAILED,,,,,,,-3.331,10.5107,atr_14_intraday,,
phase_c,BRK-2026-04-20-TCS,TCS,2026-04-20,NEUTRAL,SHORT,OPPORTUNITY_LAG,TIME_STOP,-0.8303,0.1517,2026-04-20 09:30:00,2026-04-20 14:30:00,2570.4,2586.6,-2.492,64.3214,atr_14_intraday,,False
phase_b,PHB-2026-04-21-AMBER,AMBER,2026-04-21,CAUTION,SHORT,NEUTRAL->CAUTION,FETCH_FAILED,,,,,,,-3.5,311.6071,atr_14_intraday_capped,,
phase_b,PHB-2026-04-21-DIXON,DIXON,2026-04-21,CAUTION,LONG,RISK-ON->CAUTION,FETCH_FAILED,,,,,,,-3.5,406.7143,atr_14_intraday_capped,,
phase_b,PHB-2026-04-21-KAYNES,KAYNES,2026-04-21,CAUTION,LONG,RISK-ON->CAUTION,FETCH_FAILED,,,,,,,-3.5,171.7571,atr_14_intraday_capped,,
phase_b,PHB-2026-04-21-MCX,MCX,2026-04-21,CAUTION,LONG,RISK-ON->CAUTION,FETCH_FAILED,,,,,,,-3.5,100.6643,atr_14_intraday_capped,,
phase_b,PHB-2026-04-21-MOTILALOFS,MOTILALOFS,2026-04-21,CAUTION,LONG,RISK-ON->CAUTION,FETCH_FAILED,,,,,,,-3.5,34.1036,atr_14_intraday_capped,,
phase_b,PHB-2026-04-21-MUTHOOTFIN,MUTHOOTFIN,2026-04-21,CAUTION,SHORT,RISK-ON->CAUTION,FETCH_FAILED,,,,,,,-3.468,122.4556,atr_14_intraday,,
phase_b,PHB-2026-04-21-PGEL,PGEL,2026-04-21,CAUTION,LONG,RISK-ON->CAUTION,FETCH_FAILED,,,,,,,-3.5,28.6214,atr_14_intraday_capped,,
