symbol,event_date,horizon,regime,direction_proxy,trust_tier,entry_S,exit_S,call_entry_premium,call_exit,put_entry_premium,put_exit,straddle_entry_premium,straddle_exit,pnl_futures_bps,pnl_long_call_bps,pnl_long_put_bps,pnl_long_straddle_bps,call_premium_pct_S,put_premium_pct_S
HCLTECH,2024-04-26,1,CAUTION,MISS_LIKE,HIGH,1399.6,1371.41,33.54,19.23,25.02,39.29,58.56,58.52,-201.44,-4266.26,5703.77,-7.09,2.397,1.787
HCLTECH,2024-04-26,3,CAUTION,MISS_LIKE,HIGH,1399.6,1271.61,33.54,0.78,25.02,121.4,58.56,122.18,-914.47,-9767.78,38526.26,10863.28,2.397,1.787
HCLTECH,2024-04-26,5,CAUTION,MISS_LIKE,HIGH,1399.6,1254.35,33.54,0.23,25.02,138.89,58.56,139.12,-1037.8,-9930.31,45516.95,13756.58,2.397,1.787
HCLTECH,2024-04-26,10,CAUTION,MISS_LIKE,HIGH,1399.6,1241.15,33.54,0.02,25.02,153.8,58.56,153.82,-1132.07,-9994.74,51478.61,16266.47,2.397,1.787
HCLTECH,2024-04-26,21,CAUTION,MISS_LIKE,HIGH,1399.6,1280.95,33.54,0.0,25.02,118.65,58.56,118.65,-847.75,-10000.0,37426.97,10260.65,2.397,1.787
HDFCBANK,2022-01-17,1,CAUTION,MISS_LIKE,LOW,734.93,723.68,21.68,15.49,17.2,22.46,38.88,37.95,-153.06,-2855.28,3058.93,-238.72,2.95,2.341
HDFCBANK,2022-01-17,3,CAUTION,MISS_LIKE,LOW,734.93,722.23,21.68,13.77,17.2,22.6,38.88,36.38,-172.8,-3646.96,3140.57,-644.03,2.95,2.341
HDFCBANK,2022-01-17,5,CAUTION,MISS_LIKE,LOW,734.93,723.73,21.68,13.31,17.2,21.05,38.88,34.36,-152.41,-3860.15,2237.1,-1162.61,2.95,2.341
HDFCBANK,2022-01-17,10,CAUTION,MISS_LIKE,LOW,734.93,706.65,21.68,4.75,17.2,30.58,38.88,35.32,-384.75,-7810.98,7775.61,-915.18,2.95,2.341
HDFCBANK,2022-01-17,21,CAUTION,MISS_LIKE,LOW,734.93,721.92,21.68,0.0,17.2,13.01,38.88,13.01,-177.0,-10000.0,-2437.46,-6654.19,2.95,2.341
HDFCBANK,2022-07-18,1,NEUTRAL,MISS_LIKE,LOW,655.37,648.4,15.13,11.15,11.14,14.32,26.28,25.47,-106.46,-2629.37,2853.06,-304.72,2.309,1.7
HDFCBANK,2022-07-18,3,NEUTRAL,MISS_LIKE,LOW,655.37,656.82,15.13,14.74,11.14,9.85,26.28,24.59,22.03,-259.95,-1161.32,-642.15,2.309,1.7
HDFCBANK,2022-07-18,5,NEUTRAL,MISS_LIKE,LOW,655.37,670.03,15.13,22.56,11.14,4.82,26.28,27.39,223.56,4908.85,-5670.1,423.18,2.309,1.7
HDFCBANK,2022-07-18,10,NEUTRAL,MISS_LIKE,LOW,655.37,690.09,15.13,37.65,11.14,0.75,26.28,38.39,529.71,14874.94,-9327.93,4612.47,2.309,1.7
HDFCBANK,2022-07-18,21,NEUTRAL,MISS_LIKE,LOW,655.37,726.52,15.13,71.14,11.14,0.0,26.28,71.14,1085.5,37007.08,-10000.0,17075.2,2.309,1.7
HDFCBANK,2022-10-17,1,EUPHORIA,MISS_LIKE,LOW,692.4,696.03,23.26,24.71,19.04,17.05,42.31,41.77,52.47,624.01,-1044.91,-127.25,3.36,2.751
HDFCBANK,2022-10-17,3,EUPHORIA,MISS_LIKE,LOW,692.4,701.86,23.26,26.98,19.04,13.88,42.31,40.85,136.55,1596.23,-2713.52,-343.79,3.36,2.751
HDFCBANK,2022-10-17,5,EUPHORIA,MISS_LIKE,LOW,692.4,692.21,23.26,20.12,19.04,17.05,42.31,37.18,-2.78,-1349.91,-1045.65,-1212.95,3.36,2.751
HDFCBANK,2022-10-17,10,EUPHORIA,MISS_LIKE,LOW,692.4,720.16,23.26,35.26,19.04,5.19,42.31,40.46,400.97,5157.53,-7272.79,-437.94,3.36,2.751
HDFCBANK,2022-10-17,21,EUPHORIA,MISS_LIKE,LOW,692.4,785.7,23.26,93.3,19.04,0.0,42.31,93.3,1347.46,30105.38,-10000.0,12052.09,3.36,2.751
HDFCBANK,2023-01-16,1,NEUTRAL,MISS_LIKE,LOW,770.18,762.8,15.92,11.68,11.23,14.58,27.15,26.26,-95.9,-2668.08,2982.88,-330.84,2.068,1.458
HDFCBANK,2023-01-16,3,NEUTRAL,MISS_LIKE,LOW,770.18,787.82,15.92,26.34,11.23,4.65,27.15,30.99,228.97,6541.2,-5859.3,1412.35,2.068,1.458
HDFCBANK,2023-01-16,5,NEUTRAL,MISS_LIKE,LOW,770.18,799.2,15.92,34.8,11.23,2.15,27.15,36.95,376.72,11852.04,-8082.67,3607.04,2.068,1.458
HDFCBANK,2023-01-16,10,NEUTRAL,MISS_LIKE,LOW,770.18,776.68,15.92,15.16,11.23,6.1,27.15,21.27,84.34,-477.18,-4564.29,-2167.61,2.068,1.458
HDFCBANK,2023-01-16,21,NEUTRAL,MISS_LIKE,LOW,770.18,805.33,15.92,35.15,11.23,0.0,27.15,35.15,456.38,12073.83,-10000.0,2944.08,2.068,1.458
HDFCBANK,2023-04-17,1,NEUTRAL,MISS_LIKE,LOW,814.35,801.94,17.51,10.93,12.55,18.61,30.05,29.53,-152.44,-3757.98,4830.57,-172.67,2.15,1.541
HDFCBANK,2023-04-17,3,NEUTRAL,MISS_LIKE,LOW,814.35,801.48,17.51,9.87,12.55,18.45,30.05,28.33,-158.06,-4361.96,4710.8,-574.52,2.15,1.541
HDFCBANK,2023-04-17,5,NEUTRAL,MISS_LIKE,LOW,814.35,805.76,17.51,10.79,12.55,15.55,30.05,26.34,-105.47,-3833.99,2392.81,-1234.6,2.15,1.541
HDFCBANK,2023-04-17,10,NEUTRAL,MISS_LIKE,LOW,814.35,812.02,17.51,11.19,12.55,10.81,30.05,22.0,-28.66,-3608.43,-1380.62,-2678.43,2.15,1.541
HDFCBANK,2023-04-17,21,NEUTRAL,MISS_LIKE,LOW,814.35,801.72,17.51,0.0,12.55,12.63,30.05,12.63,-155.15,-10000.0,71.6,-5795.59,2.15,1.541
HDFCBANK,2023-07-17,1,NEUTRAL,BEAT_LIKE,LOW,800.35,817.1,19.5,29.57,14.62,8.17,34.12,37.73,209.18,5161.62,-4414.3,1057.82,2.436,1.827
HDFCBANK,2023-07-17,3,NEUTRAL,BEAT_LIKE,LOW,800.35,820.11,19.5,30.72,14.62,6.75,34.12,37.47,246.88,5755.23,-5383.71,981.59,2.436,1.827
HDFCBANK,2023-07-17,5,NEUTRAL,BEAT_LIKE,LOW,800.35,815.56,19.5,26.41,14.62,7.43,34.12,33.84,190.03,3542.07,-4920.66,-84.67,2.436,1.827
HDFCBANK,2023-07-17,10,NEUTRAL,BEAT_LIKE,LOW,800.35,799.87,19.5,13.65,14.62,11.47,34.12,25.13,-6.08,-2999.26,-2153.49,-2636.8,2.436,1.827
HDFCBANK,2023-07-17,21,NEUTRAL,BEAT_LIKE,LOW,800.35,784.0,19.5,0.0,14.62,16.35,34.12,16.35,-204.32,-10000.0,1181.74,-5208.02,2.436,1.827
HDFCBANK,2023-10-16,1,NEUTRAL,MISS_LIKE,LOW,747.43,744.43,19.82,17.71,15.27,16.35,35.09,34.06,-40.05,-1068.73,707.84,-295.71,2.652,2.043
HDFCBANK,2023-10-16,3,NEUTRAL,MISS_LIKE,LOW,747.43,739.64,19.82,14.29,15.27,18.14,35.09,32.43,-104.18,-2792.45,1879.88,-759.42,2.652,2.043
HDFCBANK,2023-10-16,5,NEUTRAL,MISS_LIKE,LOW,747.43,741.13,19.82,13.94,15.27,16.72,35.09,30.66,-84.32,-2969.34,948.72,-1264.51,2.652,2.043
HDFCBANK,2023-10-16,10,NEUTRAL,MISS_LIKE,LOW,747.43,722.78,19.82,4.57,15.27,26.74,35.09,31.31,-329.81,-7693.16,7509.03,-1078.37,2.652,2.043
HDFCBANK,2023-10-16,21,NEUTRAL,MISS_LIKE,LOW,747.43,732.17,19.82,0.0,15.27,15.26,35.09,15.26,-204.14,-10000.0,-8.11,-5652.32,2.652,2.043
HDFCBANK,2024-01-16,1,NEUTRAL,BEAT_LIKE,LOW,814.13,817.22,16.43,17.79,11.47,9.96,27.89,27.75,37.96,828.09,-1312.67,-51.96,2.018,1.409
HDFCBANK,2024-01-16,3,NEUTRAL,BEAT_LIKE,LOW,814.13,723.29,16.43,0.02,11.47,86.57,27.89,86.59,-1115.8,-9988.24,65496.79,21043.1,2.018,1.409
HDFCBANK,2024-01-16,5,NEUTRAL,BEAT_LIKE,LOW,814.13,694.67,16.43,0.0,11.47,115.62,27.89,115.62,-1467.3,-9999.92,90828.02,31449.7,2.018,1.409
HDFCBANK,2024-01-16,10,NEUTRAL,BEAT_LIKE,LOW,814.13,711.8,16.43,0.0,11.47,99.62,27.89,99.62,-1256.88,-9999.95,76870.68,25711.93,2.018,1.409
HDFCBANK,2024-01-16,21,NEUTRAL,BEAT_LIKE,LOW,814.13,688.2,16.43,0.0,11.47,125.93,27.89,125.93,-1546.81,-10000.0,99817.3,35145.08,2.018,1.409
HDFCBANK,2024-04-22,1,NEUTRAL,MISS_LIKE,LOW,745.26,735.97,19.6,14.37,15.06,19.33,34.66,33.7,-124.73,-2667.41,2837.66,-275.46,2.63,2.021
HDFCBANK,2024-04-22,3,NEUTRAL,MISS_LIKE,LOW,745.26,735.72,19.6,13.27,15.06,18.89,34.66,32.16,-128.0,-3229.62,2540.98,-722.3,2.63,2.021
HDFCBANK,2024-04-22,5,NEUTRAL,MISS_LIKE,LOW,745.26,734.8,19.6,11.83,15.06,18.79,34.66,30.62,-140.4,-3962.87,2474.19,-1165.98,2.63,2.021
HDFCBANK,2024-04-22,10,NEUTRAL,MISS_LIKE,LOW,745.26,741.05,19.6,11.86,15.06,13.59,34.66,25.46,-56.49,-3946.47,-972.69,-2654.37,2.63,2.021
HDFCBANK,2024-04-22,21,NEUTRAL,MISS_LIKE,LOW,745.26,719.87,19.6,0.0,15.06,25.39,34.66,25.39,-340.72,-10000.0,6861.32,-2673.78,2.63,2.021
ICICIBANK,2022-01-24,1,CAUTION,BEAT_LIKE,LOW,780.38,774.51,19.16,15.57,14.4,16.9,33.56,32.47,-75.2,-1870.68,1736.32,-322.7,2.455,1.845
ICICIBANK,2022-01-24,3,CAUTION,BEAT_LIKE,LOW,780.38,770.83,19.16,12.83,14.4,18.28,33.56,31.11,-122.44,-3300.36,2693.52,-728.02,2.455,1.845
ICICIBANK,2022-01-24,5,CAUTION,BEAT_LIKE,LOW,780.38,765.15,19.16,9.47,14.4,21.02,33.56,30.49,-195.15,-5056.16,4597.9,-913.02,2.455,1.845
ICICIBANK,2022-01-24,10,CAUTION,BEAT_LIKE,LOW,780.38,762.82,19.16,6.14,14.4,21.1,33.56,27.25,-224.98,-6793.11,4653.58,-1880.65,2.455,1.845
ICICIBANK,2022-01-24,21,CAUTION,BEAT_LIKE,LOW,780.38,728.78,19.16,0.0,14.4,51.61,33.56,51.61,-661.28,-10000.0,25832.71,5377.97,2.455,1.845
ICICIBANK,2022-04-25,1,RISK-ON,BEAT_LIKE,LOW,725.24,729.65,17.37,19.48,12.95,10.84,30.32,30.32,60.86,1211.25,-1628.29,-1.65,2.395,1.786
ICICIBANK,2022-04-25,3,RISK-ON,BEAT_LIKE,LOW,725.24,714.61,17.37,10.76,12.95,17.56,30.32,28.32,-146.46,-3805.87,3560.06,-659.53,2.395,1.786
ICICIBANK,2022-04-25,5,RISK-ON,BEAT_LIKE,LOW,725.24,721.02,17.37,12.81,12.95,13.61,30.32,26.43,-58.18,-2625.24,510.39,-1285.87,2.395,1.786
ICICIBANK,2022-04-25,10,RISK-ON,BEAT_LIKE,LOW,725.24,689.05,17.37,1.4,12.95,35.17,30.32,36.58,-498.9,-9192.02,17153.38,2061.34,2.395,1.786
ICICIBANK,2022-04-25,21,RISK-ON,BEAT_LIKE,LOW,725.24,686.92,17.37,0.0,12.95,38.32,30.32,38.32,-528.32,-10000.0,19580.5,2635.22,2.395,1.786
ICICIBANK,2022-07-25,1,RISK-ON,BEAT_LIKE,LOW,776.06,776.89,20.3,20.23,15.57,14.89,35.86,35.13,10.62,-30.97,-432.34,-205.19,2.615,2.006
ICICIBANK,2022-07-25,3,RISK-ON,BEAT_LIKE,LOW,776.06,776.5,20.3,18.94,15.57,14.42,35.86,33.36,5.62,-666.85,-736.69,-697.17,2.615,2.006
ICICIBANK,2022-07-25,5,RISK-ON,BEAT_LIKE,LOW,776.06,794.06,20.3,28.99,15.57,7.34,35.86,36.32,231.86,4282.58,-5287.02,128.63,2.615,2.006
ICICIBANK,2022-07-25,10,RISK-ON,BEAT_LIKE,LOW,776.06,813.07,20.3,41.61,15.57,2.02,35.86,43.63,476.84,10501.44,-8703.02,2165.2,2.615,2.006
ICICIBANK,2022-07-25,21,RISK-ON,BEAT_LIKE,LOW,776.06,852.2,20.3,76.14,15.57,0.0,35.86,76.14,981.07,27515.26,-10000.0,11230.69,2.615,2.006
ICICIBANK,2022-10-24,1,NEUTRAL,BEAT_LIKE,LOW,885.23,903.92,28.56,39.13,23.17,15.29,51.73,54.42,211.1,3698.34,-3400.43,518.97,3.227,2.617
ICICIBANK,2022-10-24,3,NEUTRAL,BEAT_LIKE,LOW,885.23,902.07,28.56,36.44,23.17,14.95,51.73,51.39,190.16,2758.71,-3547.49,-65.68,3.227,2.617
ICICIBANK,2022-10-24,5,NEUTRAL,BEAT_LIKE,LOW,885.23,886.75,28.56,25.65,23.17,19.97,51.73,45.62,17.09,-1019.93,-1382.35,-1182.25,3.227,2.617
ICICIBANK,2022-10-24,10,NEUTRAL,BEAT_LIKE,LOW,885.23,895.33,28.56,26.4,23.17,13.35,51.73,39.75,114.09,-757.61,-4236.64,-2315.78,3.227,2.617
ICICIBANK,2022-10-24,21,NEUTRAL,BEAT_LIKE,LOW,885.23,905.04,28.56,19.81,23.17,0.0,51.73,19.81,223.78,-3064.81,-10000.0,-6170.91,3.227,2.617
ICICIBANK,2023-01-23,1,NEUTRAL,BEAT_LIKE,LOW,849.32,850.64,20.02,20.24,14.85,13.98,34.87,34.23,15.51,109.75,-581.32,-184.51,2.357,1.748
ICICIBANK,2023-01-23,3,NEUTRAL,BEAT_LIKE,LOW,849.32,834.64,20.02,11.37,14.85,21.58,34.87,32.95,-172.92,-4323.56,4535.05,-551.54,2.357,1.748
ICICIBANK,2023-01-23,5,NEUTRAL,BEAT_LIKE,LOW,849.32,803.6,20.02,2.43,14.85,44.15,34.87,46.58,-538.29,-8784.98,19735.04,3358.93,2.357,1.748
ICICIBANK,2023-01-23,10,NEUTRAL,BEAT_LIKE,LOW,849.32,833.08,20.02,7.08,14.85,20.51,34.87,27.59,-191.3,-6461.72,3810.75,-2087.67,2.357,1.748
ICICIBANK,2023-01-23,21,NEUTRAL,BEAT_LIKE,LOW,849.32,833.56,20.02,0.0,14.85,15.76,34.87,15.76,-185.56,-10000.0,614.32,-5480.39,2.357,1.748
ICICIBANK,2023-04-24,1,NEUTRAL,BEAT_LIKE,LOW,864.25,882.89,19.5,30.99,14.24,7.33,33.74,38.32,215.66,5888.99,-4855.28,1355.12,2.257,1.648
ICICIBANK,2023-04-24,3,NEUTRAL,BEAT_LIKE,LOW,864.25,892.85,19.5,37.62,14.24,4.47,33.74,42.09,330.83,9285.22,-6858.09,2473.07,2.257,1.648
ICICIBANK,2023-04-24,5,NEUTRAL,BEAT_LIKE,LOW,864.25,895.48,19.5,38.81,14.24,3.51,33.74,42.32,361.32,9896.52,-7535.58,2540.53,2.257,1.648
ICICIBANK,2023-04-24,10,NEUTRAL,BEAT_LIKE,LOW,864.25,915.24,19.5,54.47,14.24,0.6,33.74,55.07,589.96,17925.33,-9575.82,6320.4,2.257,1.648
ICICIBANK,2023-04-24,21,NEUTRAL,BEAT_LIKE,LOW,864.25,930.37,19.5,66.11,14.24,0.0,33.74,66.11,764.98,23895.95,-10000.0,9592.55,2.257,1.648
ICICIBANK,2023-07-24,1,RISK-ON,MISS_LIKE,LOW,972.91,968.03,16.84,13.72,10.91,12.94,27.75,26.66,-50.15,-1852.99,1858.12,-393.76,1.731,1.122
ICICIBANK,2023-07-24,3,RISK-ON,MISS_LIKE,LOW,972.91,972.38,16.84,15.13,10.91,10.55,27.75,25.68,-5.52,-1014.56,-335.06,-747.38,1.731,1.122
ICICIBANK,2023-07-24,5,RISK-ON,MISS_LIKE,LOW,972.91,972.13,16.84,14.02,10.91,10.22,27.75,24.23,-8.02,-1675.03,-637.87,-1267.21,1.731,1.122
ICICIBANK,2023-07-24,10,RISK-ON,MISS_LIKE,LOW,972.91,947.05,16.84,2.49,10.91,25.11,27.75,27.6,-265.8,-8521.15,13013.57,-53.6,1.731,1.122
ICICIBANK,2023-07-24,21,RISK-ON,MISS_LIKE,LOW,972.91,936.65,16.84,0.0,10.91,36.27,27.75,36.27,-372.76,-10000.0,23234.83,3068.1,1.731,1.122
ICICIBANK,2023-10-23,1,NEUTRAL,BEAT_LIKE,LOW,917.71,914.95,19.47,17.44,13.87,14.86,33.34,32.3,-30.02,-1039.45,709.9,-311.46,2.121,1.512
ICICIBANK,2023-10-23,3,NEUTRAL,BEAT_LIKE,LOW,917.71,894.0,19.47,7.55,13.87,26.43,33.34,33.99,-258.38,-6120.11,9052.06,193.75,2.121,1.512
ICICIBANK,2023-10-23,5,NEUTRAL,BEAT_LIKE,LOW,917.71,909.98,19.47,12.83,13.87,16.23,33.34,29.07,-84.16,-3406.77,1700.86,-1281.24,2.121,1.512
ICICIBANK,2023-10-23,10,NEUTRAL,BEAT_LIKE,LOW,917.71,930.2,19.47,21.61,13.87,6.06,33.34,27.66,136.16,1100.39,-5633.61,-1701.95,2.121,1.512
ICICIBANK,2023-10-23,21,NEUTRAL,BEAT_LIKE,LOW,917.71,907.87,19.47,0.0,13.87,9.84,33.34,9.84,-107.21,-10000.0,-2908.51,-7048.89,2.121,1.512
ICICIBANK,2024-01-23,1,NEUTRAL,BEAT_LIKE,LOW,983.09,1012.45,21.88,41.16,15.89,6.07,37.77,47.23,298.74,8811.58,-6179.57,2504.7,2.225,1.616
ICICIBANK,2024-01-23,3,NEUTRAL,BEAT_LIKE,LOW,983.09,993.66,21.88,26.5,15.89,10.75,37.77,37.25,107.59,2112.43,-3235.17,-137.34,2.225,1.616
ICICIBANK,2024-01-23,5,NEUTRAL,BEAT_LIKE,LOW,983.09,1000.5,21.88,29.92,15.89,7.87,37.77,37.79,177.14,3675.65,-5044.23,7.14,2.225,1.616
ICICIBANK,2024-01-23,10,NEUTRAL,BEAT_LIKE,LOW,983.09,1009.85,21.88,33.88,15.89,3.85,37.77,37.73,272.22,5485.95,-7578.14,-10.2,2.225,1.616
ICICIBANK,2024-01-23,21,NEUTRAL,BEAT_LIKE,LOW,983.09,1034.99,21.88,51.9,15.89,0.0,37.77,51.9,527.92,13721.52,-10000.0,3741.72,2.225,1.616
ICICIBANK,2024-04-29,1,CAUTION,BEAT_LIKE,LOW,1090.03,1141.44,25.66,62.05,19.02,4.3,44.68,66.35,471.61,14182.19,-7738.16,4851.19,2.354,1.745
ICICIBANK,2024-04-29,3,CAUTION,BEAT_LIKE,LOW,1090.03,1121.07,25.66,44.25,19.02,7.47,44.68,51.72,284.77,7245.2,-6071.92,1576.4,2.354,1.745
ICICIBANK,2024-04-29,5,CAUTION,BEAT_LIKE,LOW,1090.03,1127.81,25.66,48.26,19.02,5.35,44.68,53.61,346.6,8810.02,-7187.66,2000.17,2.354,1.745
ICICIBANK,2024-04-29,10,CAUTION,BEAT_LIKE,LOW,1090.03,1109.81,25.66,30.82,19.02,7.42,44.68,38.24,181.42,2011.55,-6099.96,-1441.33,2.354,1.745
ICICIBANK,2024-04-29,21,CAUTION,BEAT_LIKE,LOW,1090.03,1084.23,25.66,0.0,19.02,5.8,44.68,5.8,-53.25,-10000.0,-6947.72,-8700.71,2.354,1.745
IDFCFIRSTB,2021-11-01,1,NEUTRAL,BEAT_LIKE,MEDIUM,49.34,50.39,2.54,3.09,2.24,1.75,4.78,4.84,212.12,2137.23,-2183.98,112.38,5.153,4.544
IDFCFIRSTB,2021-11-01,3,NEUTRAL,BEAT_LIKE,MEDIUM,49.34,50.39,2.54,2.96,2.24,1.65,4.78,4.61,212.12,1635.54,-2631.34,-363.85,5.153,4.544
IDFCFIRSTB,2021-11-01,5,NEUTRAL,BEAT_LIKE,MEDIUM,49.34,51.18,2.54,3.34,2.24,1.26,4.78,4.6,373.74,3127.21,-4374.98,-388.2,5.153,4.544
IDFCFIRSTB,2021-11-01,10,NEUTRAL,BEAT_LIKE,MEDIUM,49.34,51.03,2.54,2.88,2.24,1.02,4.78,3.9,343.43,1319.02,-5454.26,-1854.83,5.153,4.544
IDFCFIRSTB,2021-11-01,21,NEUTRAL,BEAT_LIKE,MEDIUM,49.34,46.15,2.54,0.0,2.24,3.19,4.78,3.19,-646.47,-10000.0,4228.0,-3332.99,5.153,4.544
IDFCFIRSTB,2022-01-31,1,NEUTRAL,MISS_LIKE,MEDIUM,46.45,46.6,1.77,1.81,1.49,1.39,3.26,3.2,32.19,217.57,-658.09,-182.31,3.819,3.209
IDFCFIRSTB,2022-01-31,3,NEUTRAL,MISS_LIKE,MEDIUM,46.45,49.14,1.77,3.45,1.49,0.51,3.26,3.96,579.4,9428.53,-6577.14,2119.46,3.819,3.209
IDFCFIRSTB,2022-01-31,5,NEUTRAL,MISS_LIKE,MEDIUM,46.45,47.74,1.77,2.33,1.49,0.82,3.26,3.15,278.97,3156.6,-4506.29,-342.7,3.819,3.209
IDFCFIRSTB,2022-01-31,10,NEUTRAL,MISS_LIKE,MEDIUM,46.45,46.3,1.77,1.2,1.49,1.2,3.26,2.4,-32.19,-3206.23,-1950.45,-2632.77,3.819,3.209
IDFCFIRSTB,2022-01-31,21,NEUTRAL,MISS_LIKE,MEDIUM,46.45,41.96,1.77,0.0,1.49,4.49,3.26,4.49,-965.67,-10000.0,20089.58,3740.55,3.819,3.209
IDFCFIRSTB,2022-05-02,1,NEUTRAL,MISS_LIKE,MEDIUM,39.37,38.72,1.68,1.31,1.44,1.73,3.12,3.04,-164.56,-2207.48,1993.72,-268.18,4.272,3.663
IDFCFIRSTB,2022-05-02,3,NEUTRAL,MISS_LIKE,MEDIUM,39.37,39.07,1.68,1.4,1.44,1.49,3.12,2.89,-75.95,-1684.54,335.18,-752.23,4.272,3.663
IDFCFIRSTB,2022-05-02,5,NEUTRAL,MISS_LIKE,MEDIUM,39.37,37.83,1.68,0.77,1.44,2.13,3.12,2.9,-392.41,-5406.31,4785.65,-701.63,4.272,3.663
IDFCFIRSTB,2022-05-02,10,NEUTRAL,MISS_LIKE,MEDIUM,39.37,35.68,1.68,0.13,1.44,3.68,3.12,3.81,-936.71,-9242.07,15551.01,2202.58,4.272,3.663
IDFCFIRSTB,2022-05-02,21,NEUTRAL,MISS_LIKE,MEDIUM,39.37,36.18,1.68,0.0,1.44,3.19,3.12,3.19,-810.13,-10000.0,12119.43,210.47,4.272,3.663
IDFCFIRSTB,2022-08-01,1,NEUTRAL,BEAT_LIKE,MEDIUM,37.43,41.81,1.48,4.76,1.25,0.16,2.73,4.92,1171.77,22197.17,-8728.8,8025.63,3.952,3.343
IDFCFIRSTB,2022-08-01,3,NEUTRAL,BEAT_LIKE,MEDIUM,37.43,43.01,1.48,5.84,1.25,0.06,2.73,5.9,1491.34,29493.0,-9498.18,11625.66,3.952,3.343
IDFCFIRSTB,2022-08-01,5,NEUTRAL,BEAT_LIKE,MEDIUM,37.43,43.26,1.48,6.05,1.25,0.04,2.73,6.09,1557.92,30882.14,-9682.23,12293.9,3.952,3.343
IDFCFIRSTB,2022-08-01,10,NEUTRAL,BEAT_LIKE,MEDIUM,37.43,44.95,1.48,7.65,1.25,0.0,2.73,7.65,2010.65,41735.36,-9980.73,18036.95,3.952,3.343
IDFCFIRSTB,2022-08-01,21,NEUTRAL,BEAT_LIKE,MEDIUM,37.43,48.99,1.48,11.56,1.25,0.0,2.73,11.56,3089.21,68168.65,-10000.0,32348.61,3.952,3.343
IDFCFIRSTB,2022-10-24,1,NEUTRAL,MISS_LIKE,MEDIUM,57.11,57.11,3.0,2.93,2.65,2.6,5.66,5.53,0.0,-241.82,-214.1,-228.81,5.256,4.647
IDFCFIRSTB,2022-10-24,3,NEUTRAL,MISS_LIKE,MEDIUM,57.11,56.61,3.0,2.52,2.65,2.71,5.66,5.23,-87.26,-1615.22,229.24,-749.73,5.256,4.647
IDFCFIRSTB,2022-10-24,5,NEUTRAL,MISS_LIKE,MEDIUM,57.11,55.92,3.0,2.02,2.65,2.95,5.66,4.97,-209.42,-3260.71,1116.05,-1206.97,5.256,4.647
IDFCFIRSTB,2022-10-24,10,NEUTRAL,MISS_LIKE,MEDIUM,57.11,57.11,3.0,2.19,2.65,2.0,5.66,4.18,0.0,-2718.1,-2479.5,-2606.14,5.256,4.647
IDFCFIRSTB,2022-10-24,21,NEUTRAL,MISS_LIKE,MEDIUM,57.11,56.81,3.0,0.0,2.65,0.3,5.66,0.3,-52.36,-10000.0,-8873.26,-9471.29,5.256,4.647
IDFCFIRSTB,2023-01-23,1,NEUTRAL,MISS_LIKE,MEDIUM,59.16,59.11,2.92,2.82,2.56,2.53,5.48,5.35,-8.42,-335.18,-123.9,-236.49,4.937,4.328
IDFCFIRSTB,2023-01-23,3,NEUTRAL,MISS_LIKE,MEDIUM,59.16,56.71,2.92,1.57,2.56,3.7,5.48,5.27,-412.81,-4625.2,4454.03,-384.12,4.937,4.328
IDFCFIRSTB,2023-01-23,5,NEUTRAL,MISS_LIKE,MEDIUM,59.16,56.22,2.92,1.25,2.56,3.91,5.48,5.17,-497.05,-5711.52,5289.22,-572.87,4.937,4.328
IDFCFIRSTB,2023-01-23,10,NEUTRAL,MISS_LIKE,MEDIUM,59.16,59.56,2.92,2.34,2.56,1.75,5.48,4.09,67.4,-1977.89,-3174.87,-2537.02,4.937,4.328
IDFCFIRSTB,2023-01-23,21,NEUTRAL,MISS_LIKE,MEDIUM,59.16,54.42,2.92,0.0,2.56,4.73,5.48,4.73,-800.34,-10000.0,8493.82,-1361.19,4.937,4.328
IDFCFIRSTB,2023-05-02,1,RISK-ON,BEAT_LIKE,MEDIUM,61.25,63.64,1.94,3.45,1.57,0.7,3.51,4.15,390.56,7776.25,-5528.14,1831.76,3.168,2.559
IDFCFIRSTB,2023-05-02,3,RISK-ON,BEAT_LIKE,MEDIUM,61.25,63.59,1.94,3.32,1.57,0.65,3.51,3.97,382.42,7099.77,-5831.78,1321.87,3.168,2.559
IDFCFIRSTB,2023-05-02,5,RISK-ON,BEAT_LIKE,MEDIUM,61.25,63.99,1.94,3.53,1.57,0.5,3.51,4.03,447.52,8189.17,-6810.93,1487.03,3.168,2.559
IDFCFIRSTB,2023-05-02,10,RISK-ON,BEAT_LIKE,MEDIUM,61.25,66.53,1.94,5.56,1.57,0.07,3.51,5.63,862.49,18657.64,-9527.15,6064.5,3.168,2.559
IDFCFIRSTB,2023-05-02,21,RISK-ON,BEAT_LIKE,MEDIUM,61.25,71.42,1.94,10.17,1.57,0.0,3.51,10.17,1659.89,42395.84,-10000.0,18985.04,3.168,2.559
IDFCFIRSTB,2023-07-31,1,CAUTION,BEAT_LIKE,MEDIUM,83.68,86.92,3.33,5.28,2.82,1.55,6.16,6.83,387.13,5828.85,-4508.21,1088.22,3.984,3.375
IDFCFIRSTB,2023-07-31,3,CAUTION,BEAT_LIKE,MEDIUM,83.68,86.82,3.33,5.04,2.82,1.46,6.16,6.51,375.22,5128.32,-4818.56,566.63,3.984,3.375
